"CPP","Year","Indicator","Type","value"
"Argyll and Bute","2018/19","Primary 1 Body Mass Index","Raw",73.0697921436009
"Argyll and Bute","2019/20","Primary 1 Body Mass Index","Raw",70.5509780648983
"Clackmannanshire","2006/07","Primary 1 Body Mass Index","Raw",74.6307323075678
"Clackmannanshire","2007/08","Primary 1 Body Mass Index","Raw",76.8988390787171
"Clackmannanshire","2008/09","Primary 1 Body Mass Index","Raw",77.4195017945018
"Clackmannanshire","2009/10","Primary 1 Body Mass Index","Raw",77.4076035521819
"Clackmannanshire","2010/11","Primary 1 Body Mass Index","Raw",77.1657091277779
"Clackmannanshire","2011/12","Primary 1 Body Mass Index","Raw",78.2127320057867
"Clackmannanshire","2012/13","Primary 1 Body Mass Index","Raw",76.082748543623
"Clackmannanshire","2013/14","Primary 1 Body Mass Index","Raw",76.8373604427697
"Clackmannanshire","2014/15","Primary 1 Body Mass Index","Raw",74.9733308903689
"Clackmannanshire","2015/16","Primary 1 Body Mass Index","Raw",75.435434040074
"Clackmannanshire","2016/17","Primary 1 Body Mass Index","Raw",74.5834037823442
"Clackmannanshire","2017/18","Primary 1 Body Mass Index","Raw",73.9040642649088
"Dumfries and Galloway","2005/06","Primary 1 Body Mass Index","Raw",74.6362193220102
"Dumfries and Galloway","2006/07","Primary 1 Body Mass Index","Raw",74.8462228032726
"Dumfries and Galloway","2007/08","Primary 1 Body Mass Index","Raw",75.0300035030031
"Dumfries and Galloway","2008/09","Primary 1 Body Mass Index","Raw",75.0548090282503
"Dumfries and Galloway","2009/10","Primary 1 Body Mass Index","Raw",75.2513731052581
"Dumfries and Galloway","2010/11","Primary 1 Body Mass Index","Raw",74.9494756872913
"Dumfries and Galloway","2011/12","Primary 1 Body Mass Index","Raw",75.8640311127587
"Dumfries and Galloway","2012/13","Primary 1 Body Mass Index","Raw",75.3513123469604
"Dumfries and Galloway","2013/14","Primary 1 Body Mass Index","Raw",74.914183733329
"Dumfries and Galloway","2014/15","Primary 1 Body Mass Index","Raw",73.3685150632922
"Dumfries and Galloway","2015/16","Primary 1 Body Mass Index","Raw",72.1076797599037
"Dumfries and Galloway","2016/17","Primary 1 Body Mass Index","Raw",72.3923889808188
"Dumfries and Galloway","2017/18","Primary 1 Body Mass Index","Raw",72.8735922057044
"Dumfries and Galloway","2018/19","Primary 1 Body Mass Index","Raw",74.4344693830687
"Dundee City","2003/04","Primary 1 Body Mass Index","Raw",75.3625296582941
"Dundee City","2004/05","Primary 1 Body Mass Index","Raw",74.9022572165975
"Dundee City","2005/06","Primary 1 Body Mass Index","Raw",74.0518663050198
"Dundee City","2006/07","Primary 1 Body Mass Index","Raw",74.3119289140831
"Dundee City","2007/08","Primary 1 Body Mass Index","Raw",74.3875233592455
"Dundee City","2008/09","Primary 1 Body Mass Index","Raw",75.1156666848075
"Dundee City","2009/10","Primary 1 Body Mass Index","Raw",73.6513349345308
"Dundee City","2010/11","Primary 1 Body Mass Index","Raw",73.6610764974705
"Dundee City","2011/12","Primary 1 Body Mass Index","Raw",73.4162589738089
"Dundee City","2012/13","Primary 1 Body Mass Index","Raw",74.2989192357602
"Dundee City","2013/14","Primary 1 Body Mass Index","Raw",73.9668282944988
"Dundee City","2014/15","Primary 1 Body Mass Index","Raw",73.7194055374918
"Dundee City","2015/16","Primary 1 Body Mass Index","Raw",74.6457039407745
"Dundee City","2016/17","Primary 1 Body Mass Index","Raw",74.2814221322981
"Dundee City","2017/18","Primary 1 Body Mass Index","Raw",74.4233489761579
"East Ayrshire","2008/09","Primary 1 Body Mass Index","Raw",77.899804477653
"East Ayrshire","2009/10","Primary 1 Body Mass Index","Raw",78.0663458066373
"East Ayrshire","2010/11","Primary 1 Body Mass Index","Raw",77.4130049901052
"East Ayrshire","2011/12","Primary 1 Body Mass Index","Raw",76.3894112667406
"East Ayrshire","2012/13","Primary 1 Body Mass Index","Raw",75.2774485085034
"East Ayrshire","2013/14","Primary 1 Body Mass Index","Raw",75.1805709468371
"East Ayrshire","2014/15","Primary 1 Body Mass Index","Raw",73.7173658208554
"East Ayrshire","2015/16","Primary 1 Body Mass Index","Raw",74.1694054865377
"East Ayrshire","2016/17","Primary 1 Body Mass Index","Raw",74.3132446336271
"East Ayrshire","2017/18","Primary 1 Body Mass Index","Raw",75.126642313842
"East Ayrshire","2018/19","Primary 1 Body Mass Index","Raw",72.0067780035729
"East Dunbartonshire","2011/12","Primary 1 Body Mass Index","Raw",79.6491650335674
"East Dunbartonshire","2012/13","Primary 1 Body Mass Index","Raw",81.3298544366874
"East Dunbartonshire","2013/14","Primary 1 Body Mass Index","Raw",82.8198289575692
"East Dunbartonshire","2014/15","Primary 1 Body Mass Index","Raw",83.5392977333635
"East Dunbartonshire","2015/16","Primary 1 Body Mass Index","Raw",82.0244440163531
"East Dunbartonshire","2017/18","Primary 1 Body Mass Index","Raw",81.3175741245925
"East Lothian","2005/06","Primary 1 Body Mass Index","Raw",75.9602192933489
"East Lothian","2006/07","Primary 1 Body Mass Index","Raw",76.4074016995795
"East Lothian","2007/08","Primary 1 Body Mass Index","Raw",78.0601198326731
"East Lothian","2008/09","Primary 1 Body Mass Index","Raw",78.5120457819227
"East Lothian","2009/10","Primary 1 Body Mass Index","Raw",78.4431268558943
"East Lothian","2010/11","Primary 1 Body Mass Index","Raw",77.5808222566353
"East Lothian","2011/12","Primary 1 Body Mass Index","Raw",77.0525100833207
"East Lothian","2012/13","Primary 1 Body Mass Index","Raw",77.2769112042536
"East Lothian","2013/14","Primary 1 Body Mass Index","Raw",78.1875842970201
"East Lothian","2014/15","Primary 1 Body Mass Index","Raw",77.9850550790805
"East Lothian","2015/16","Primary 1 Body Mass Index","Raw",77.9107198053713
"East Lothian","2016/17","Primary 1 Body Mass Index","Raw",77.3467100258174
"East Lothian","2017/18","Primary 1 Body Mass Index","Raw",77.4156187217952
"East Lothian","2018/19","Primary 1 Body Mass Index","Raw",76.9270006128827
"East Lothian","2019/20","Primary 1 Body Mass Index","Raw",74.481872492872
"East Renfrewshire","2011/12","Primary 1 Body Mass Index","Raw",78.7239569801902
"East Renfrewshire","2012/13","Primary 1 Body Mass Index","Raw",80.0963214802014
"East Renfrewshire","2013/14","Primary 1 Body Mass Index","Raw",81.6461698596574
"East Renfrewshire","2014/15","Primary 1 Body Mass Index","Raw",82.4580872191938
"East Renfrewshire","2015/16","Primary 1 Body Mass Index","Raw",82.2477631053609
"East Renfrewshire","2016/17","Primary 1 Body Mass Index","Raw",82.4926452291439
"East Renfrewshire","2017/18","Primary 1 Body Mass Index","Raw",82.4106847341025
"East Renfrewshire","2018/19","Primary 1 Body Mass Index","Raw",80.7717770468077
"East Renfrewshire","2019/20","Primary 1 Body Mass Index","Raw",80.1611652644985
"Edinburgh, City of","2005/06","Primary 1 Body Mass Index","Raw",74.3509980598467
"Edinburgh, City of","2006/07","Primary 1 Body Mass Index","Raw",74.4833509162556
"Edinburgh, City of","2007/08","Primary 1 Body Mass Index","Raw",74.9850160941654
"Edinburgh, City of","2008/09","Primary 1 Body Mass Index","Raw",75.2274474993686
"Edinburgh, City of","2009/10","Primary 1 Body Mass Index","Raw",75.7544667246851
"Edinburgh, City of","2010/11","Primary 1 Body Mass Index","Raw",76.4540225923036
"Edinburgh, City of","2011/12","Primary 1 Body Mass Index","Raw",77.8202192067274
"Edinburgh, City of","2012/13","Primary 1 Body Mass Index","Raw",77.7315138109133
"Edinburgh, City of","2013/14","Primary 1 Body Mass Index","Raw",77.9333782846201
"Edinburgh, City of","2014/15","Primary 1 Body Mass Index","Raw",77.7219838867798
"Edinburgh, City of","2015/16","Primary 1 Body Mass Index","Raw",77.4462291134527
"Edinburgh, City of","2016/17","Primary 1 Body Mass Index","Raw",77.3173689677795
"Edinburgh, City of","2017/18","Primary 1 Body Mass Index","Raw",77.4883016098748
"Edinburgh, City of","2018/19","Primary 1 Body Mass Index","Raw",78.0767447496878
"Edinburgh, City of","2019/20","Primary 1 Body Mass Index","Raw",76.6100279025645
"Eilean Siar","2005/06","Primary 1 Body Mass Index","Raw",76.3707460846965
"Eilean Siar","2006/07","Primary 1 Body Mass Index","Raw",75.2486932487908
"Eilean Siar","2007/08","Primary 1 Body Mass Index","Raw",75.7842304388735
"Eilean Siar","2008/09","Primary 1 Body Mass Index","Raw",73.9974733160743
"Eilean Siar","2009/10","Primary 1 Body Mass Index","Raw",73.1159812460995
"Eilean Siar","2010/11","Primary 1 Body Mass Index","Raw",74.3566345322073
"Eilean Siar","2011/12","Primary 1 Body Mass Index","Raw",74.2106521323389
"Eilean Siar","2012/13","Primary 1 Body Mass Index","Raw",74.9272732637045
"Eilean Siar","2013/14","Primary 1 Body Mass Index","Raw",72.5171205233631
"Eilean Siar","2014/15","Primary 1 Body Mass Index","Raw",75.6644608844439
"Eilean Siar","2015/16","Primary 1 Body Mass Index","Raw",77.4435368270886
"Eilean Siar","2016/17","Primary 1 Body Mass Index","Raw",78.0919693754773
"Eilean Siar","2017/18","Primary 1 Body Mass Index","Raw",74.5246875750375
"Eilean Siar","2018/19","Primary 1 Body Mass Index","Raw",71.0954054144121
"Eilean Siar","2019/20","Primary 1 Body Mass Index","Raw",69.4047446539839
"Falkirk","2006/07","Primary 1 Body Mass Index","Raw",78.4145963557571
"Falkirk","2007/08","Primary 1 Body Mass Index","Raw",78.7542795232037
"Falkirk","2008/09","Primary 1 Body Mass Index","Raw",78.2813431508549
"Falkirk","2009/10","Primary 1 Body Mass Index","Raw",77.4218417729147
"Falkirk","2010/11","Primary 1 Body Mass Index","Raw",76.98810337278
"Falkirk","2011/12","Primary 1 Body Mass Index","Raw",77.6403065092043
"Falkirk","2012/13","Primary 1 Body Mass Index","Raw",77.0118782958137
"Falkirk","2013/14","Primary 1 Body Mass Index","Raw",77.1255259781001
"Falkirk","2014/15","Primary 1 Body Mass Index","Raw",76.7306110441661
"Falkirk","2015/16","Primary 1 Body Mass Index","Raw",77.6551997037172
"Falkirk","2016/17","Primary 1 Body Mass Index","Raw",77.407848297832
"Falkirk","2017/18","Primary 1 Body Mass Index","Raw",78.441792972123
"Falkirk","2018/19","Primary 1 Body Mass Index","Raw",78.758669126628
"Fife","2002/03","Primary 1 Body Mass Index","Raw",75.052004227522
"Fife","2003/04","Primary 1 Body Mass Index","Raw",74.7681123235741
"Fife","2004/05","Primary 1 Body Mass Index","Raw",73.5446140896209
"Fife","2005/06","Primary 1 Body Mass Index","Raw",73.2007004563241
"Fife","2006/07","Primary 1 Body Mass Index","Raw",73.4776189528557
"Fife","2007/08","Primary 1 Body Mass Index","Raw",75.5674939557236
"Fife","2008/09","Primary 1 Body Mass Index","Raw",76.2780174378177
"Fife","2009/10","Primary 1 Body Mass Index","Raw",76.5520620906128
"Fife","2010/11","Primary 1 Body Mass Index","Raw",76.6130112555319
"Fife","2011/12","Primary 1 Body Mass Index","Raw",77.0213003833545
"Fife","2012/13","Primary 1 Body Mass Index","Raw",76.7997828809431
"Fife","2013/14","Primary 1 Body Mass Index","Raw",76.1593578501259
"Fife","2014/15","Primary 1 Body Mass Index","Raw",76.1429715291248
"Fife","2015/16","Primary 1 Body Mass Index","Raw",76.2811625988701
"Fife","2016/17","Primary 1 Body Mass Index","Raw",76.5501156464632
"Fife","2017/18","Primary 1 Body Mass Index","Raw",76.7816098085558
"Fife","2018/19","Primary 1 Body Mass Index","Raw",76.6881542901125
"Glasgow City","2010/11","Primary 1 Body Mass Index","Raw",78.0542910902502
"Glasgow City","2011/12","Primary 1 Body Mass Index","Raw",78.1951817942805
"Glasgow City","2012/13","Primary 1 Body Mass Index","Raw",77.2325601864976
"Glasgow City","2013/14","Primary 1 Body Mass Index","Raw",77.5543167658779
"Glasgow City","2014/15","Primary 1 Body Mass Index","Raw",77.4354731426395
"Glasgow City","2015/16","Primary 1 Body Mass Index","Raw",77.0406948403909
"Glasgow City","2016/17","Primary 1 Body Mass Index","Raw",76.1251896505905
"Glasgow City","2017/18","Primary 1 Body Mass Index","Raw",75.4134825842229
"Highland","2009/10","Primary 1 Body Mass Index","Raw",74.5046899035767
"Highland","2010/11","Primary 1 Body Mass Index","Raw",74.856790052555
"Highland","2011/12","Primary 1 Body Mass Index","Raw",75.4085660231156
"Highland","2012/13","Primary 1 Body Mass Index","Raw",75.9856457610418
"Highland","2013/14","Primary 1 Body Mass Index","Raw",75.7802785034563
"Highland","2014/15","Primary 1 Body Mass Index","Raw",75.59828153335
"Highland","2015/16","Primary 1 Body Mass Index","Raw",75.612197789877
"Highland","2016/17","Primary 1 Body Mass Index","Raw",75.4988368358241
"Highland","2017/18","Primary 1 Body Mass Index","Raw",74.6294771774821
"Highland","2018/19","Primary 1 Body Mass Index","Raw",73.9707549172483
"Highland","2019/20","Primary 1 Body Mass Index","Raw",71.9195364187808
"Inverclyde","2012/13","Primary 1 Body Mass Index","Raw",75.6230629378669
"Inverclyde","2013/14","Primary 1 Body Mass Index","Raw",75.2980153699301
"Inverclyde","2014/15","Primary 1 Body Mass Index","Raw",74.8478971666204
"Inverclyde","2015/16","Primary 1 Body Mass Index","Raw",75.7025125628141
"Inverclyde","2016/17","Primary 1 Body Mass Index","Raw",76.4598768252035
"Inverclyde","2017/18","Primary 1 Body Mass Index","Raw",76.2357222358315
"Inverclyde","2018/19","Primary 1 Body Mass Index","Raw",72.4721169453611
"Midlothian","2005/06","Primary 1 Body Mass Index","Raw",74.1112882545395
"Midlothian","2006/07","Primary 1 Body Mass Index","Raw",73.5978151139002
"Midlothian","2007/08","Primary 1 Body Mass Index","Raw",73.40005484349
"Midlothian","2008/09","Primary 1 Body Mass Index","Raw",73.4304861943024
"Midlothian","2009/10","Primary 1 Body Mass Index","Raw",73.1326792462796
"Midlothian","2010/11","Primary 1 Body Mass Index","Raw",73.9151688656142
"Midlothian","2011/12","Primary 1 Body Mass Index","Raw",75.2419122158618
"Midlothian","2012/13","Primary 1 Body Mass Index","Raw",76.8135613438409
"Midlothian","2013/14","Primary 1 Body Mass Index","Raw",76.9964724860472
"Midlothian","2014/15","Primary 1 Body Mass Index","Raw",76.3232189568561
"Midlothian","2015/16","Primary 1 Body Mass Index","Raw",75.7754902291894
"Midlothian","2016/17","Primary 1 Body Mass Index","Raw",75.3304962107244
"Midlothian","2017/18","Primary 1 Body Mass Index","Raw",75.1110792493902
"Midlothian","2018/19","Primary 1 Body Mass Index","Raw",76.5110976706852
"Midlothian","2019/20","Primary 1 Body Mass Index","Raw",74.6379880372132
"Moray","2010/11","Primary 1 Body Mass Index","Raw",75.2036415114557
"Moray","2011/12","Primary 1 Body Mass Index","Raw",74.7707640380054
"Moray","2012/13","Primary 1 Body Mass Index","Raw",74.7459712176134
"Moray","2013/14","Primary 1 Body Mass Index","Raw",75.4541823954253
"Moray","2014/15","Primary 1 Body Mass Index","Raw",75.1394054985095
"Moray","2015/16","Primary 1 Body Mass Index","Raw",75.705672506437
"Moray","2016/17","Primary 1 Body Mass Index","Raw",76.3263279185522
"Moray","2017/18","Primary 1 Body Mass Index","Raw",76.8296163083273
"Moray","2018/19","Primary 1 Body Mass Index","Raw",77.2062148785253
"North Ayrshire","2008/09","Primary 1 Body Mass Index","Raw",74.5378290936198
"North Ayrshire","2009/10","Primary 1 Body Mass Index","Raw",72.3061756874996
"North Ayrshire","2010/11","Primary 1 Body Mass Index","Raw",69.01801857543
"North Ayrshire","2011/12","Primary 1 Body Mass Index","Raw",68.7609542112228
"North Ayrshire","2012/13","Primary 1 Body Mass Index","Raw",67.872500739376
"North Ayrshire","2013/14","Primary 1 Body Mass Index","Raw",69.5970411109201
"North Ayrshire","2014/15","Primary 1 Body Mass Index","Raw",71.2264805120986
"North Ayrshire","2015/16","Primary 1 Body Mass Index","Raw",73.0346262510629
"North Ayrshire","2016/17","Primary 1 Body Mass Index","Raw",73.6775092977672
"North Ayrshire","2017/18","Primary 1 Body Mass Index","Raw",73.3200917526376
"North Ayrshire","2018/19","Primary 1 Body Mass Index","Raw",73.5346823902083
"North Ayrshire","2019/20","Primary 1 Body Mass Index","Raw",70.2044197370917
"North Lanarkshire","2002/03","Primary 1 Body Mass Index","Raw",75.3669392410976
"North Lanarkshire","2003/04","Primary 1 Body Mass Index","Raw",75.0636982803955
"North Lanarkshire","2004/05","Primary 1 Body Mass Index","Raw",75.0578161193012
"North Lanarkshire","2005/06","Primary 1 Body Mass Index","Raw",75.9406140963462
"North Lanarkshire","2006/07","Primary 1 Body Mass Index","Raw",76.6647031705886
"North Lanarkshire","2007/08","Primary 1 Body Mass Index","Raw",77.5061408171575
"North Lanarkshire","2008/09","Primary 1 Body Mass Index","Raw",78.2856964637589
"North Lanarkshire","2009/10","Primary 1 Body Mass Index","Raw",78.2116044425181
"North Lanarkshire","2010/11","Primary 1 Body Mass Index","Raw",77.3163364761515
"North Lanarkshire","2011/12","Primary 1 Body Mass Index","Raw",76.16158353064
"North Lanarkshire","2012/13","Primary 1 Body Mass Index","Raw",76.3189697732405
"North Lanarkshire","2013/14","Primary 1 Body Mass Index","Raw",76.7410431075648
"North Lanarkshire","2014/15","Primary 1 Body Mass Index","Raw",76.737335656554
"North Lanarkshire","2015/16","Primary 1 Body Mass Index","Raw",76.1413022347725
"North Lanarkshire","2016/17","Primary 1 Body Mass Index","Raw",75.6943561219668
"North Lanarkshire","2017/18","Primary 1 Body Mass Index","Raw",75.4229522901817
"Orkney Islands","2011/12","Primary 1 Body Mass Index","Raw",72.3678848571552
"Orkney Islands","2012/13","Primary 1 Body Mass Index","Raw",70.3055952948657
"Orkney Islands","2013/14","Primary 1 Body Mass Index","Raw",73.1077203964528
"Orkney Islands","2014/15","Primary 1 Body Mass Index","Raw",73.266450555183
"Orkney Islands","2015/16","Primary 1 Body Mass Index","Raw",75.4076542588867
"Orkney Islands","2016/17","Primary 1 Body Mass Index","Raw",74.5661755139214
"Orkney Islands","2017/18","Primary 1 Body Mass Index","Raw",71.9630009107468
"Orkney Islands","2018/19","Primary 1 Body Mass Index","Raw",72.8837384586395
"Orkney Islands","2019/20","Primary 1 Body Mass Index","Raw",72.2990977629465
"Perth and Kinross","2003/04","Primary 1 Body Mass Index","Raw",77.1646819010836
"Perth and Kinross","2004/05","Primary 1 Body Mass Index","Raw",77.0683452127495
"Perth and Kinross","2005/06","Primary 1 Body Mass Index","Raw",77.9771729985672
"Perth and Kinross","2006/07","Primary 1 Body Mass Index","Raw",77.7483273404872
"Perth and Kinross","2007/08","Primary 1 Body Mass Index","Raw",78.3851103328659
"Perth and Kinross","2008/09","Primary 1 Body Mass Index","Raw",78.7392287511709
"Perth and Kinross","2009/10","Primary 1 Body Mass Index","Raw",78.0503188646297
"Perth and Kinross","2010/11","Primary 1 Body Mass Index","Raw",78.1305657782099
"Perth and Kinross","2011/12","Primary 1 Body Mass Index","Raw",77.61421232068
"Perth and Kinross","2012/13","Primary 1 Body Mass Index","Raw",78.3526132422514
"Perth and Kinross","2013/14","Primary 1 Body Mass Index","Raw",77.4267044393199
"Perth and Kinross","2014/15","Primary 1 Body Mass Index","Raw",77.1132017170581
"Perth and Kinross","2015/16","Primary 1 Body Mass Index","Raw",74.9416538453205
"Perth and Kinross","2016/17","Primary 1 Body Mass Index","Raw",73.7407001535734
"Perth and Kinross","2017/18","Primary 1 Body Mass Index","Raw",74.5916520269627
"Renfrewshire","2007/08","Primary 1 Body Mass Index","Raw",79.5135858663772
"Renfrewshire","2008/09","Primary 1 Body Mass Index","Raw",80.6554867524526
"Renfrewshire","2009/10","Primary 1 Body Mass Index","Raw",80.6145018538114
"Renfrewshire","2010/11","Primary 1 Body Mass Index","Raw",79.8570314342231
"Renfrewshire","2011/12","Primary 1 Body Mass Index","Raw",79.5874612811828
"Renfrewshire","2012/13","Primary 1 Body Mass Index","Raw",78.9793194848754
"Renfrewshire","2013/14","Primary 1 Body Mass Index","Raw",77.9940097041234
"Renfrewshire","2014/15","Primary 1 Body Mass Index","Raw",77.839965414037
"Renfrewshire","2015/16","Primary 1 Body Mass Index","Raw",77.8721116544421
"Renfrewshire","2016/17","Primary 1 Body Mass Index","Raw",78.0937100949879
"Renfrewshire","2017/18","Primary 1 Body Mass Index","Raw",77.7243365392873
"Renfrewshire","2018/19","Primary 1 Body Mass Index","Raw",74.437291466094
"Scottish Borders","2003/04","Primary 1 Body Mass Index","Raw",75.4570539727441
"Scottish Borders","2004/05","Primary 1 Body Mass Index","Raw",75.7211259854587
"Scottish Borders","2005/06","Primary 1 Body Mass Index","Raw",76.2702339960592
"Scottish Borders","2006/07","Primary 1 Body Mass Index","Raw",78.3610927227358
"Scottish Borders","2007/08","Primary 1 Body Mass Index","Raw",78.4901762298354
"Scottish Borders","2008/09","Primary 1 Body Mass Index","Raw",77.5385869339988
"Scottish Borders","2009/10","Primary 1 Body Mass Index","Raw",77.1177197093056
"Scottish Borders","2010/11","Primary 1 Body Mass Index","Raw",76.7807219341453
"Scottish Borders","2011/12","Primary 1 Body Mass Index","Raw",78.2648244405067
"Scottish Borders","2012/13","Primary 1 Body Mass Index","Raw",77.8027709765189
"Scottish Borders","2013/14","Primary 1 Body Mass Index","Raw",78.3178960622929
"Scottish Borders","2014/15","Primary 1 Body Mass Index","Raw",78.025036450468
"Scottish Borders","2015/16","Primary 1 Body Mass Index","Raw",77.8884897488624
"Scottish Borders","2016/17","Primary 1 Body Mass Index","Raw",77.7036649631967
"Scottish Borders","2017/18","Primary 1 Body Mass Index","Raw",77.1282250262325
"Shetland Islands","2009/10","Primary 1 Body Mass Index","Raw",77.3926818685101
"Shetland Islands","2010/11","Primary 1 Body Mass Index","Raw",75.9977955792216
"Shetland Islands","2011/12","Primary 1 Body Mass Index","Raw",76.8337963552049
"Shetland Islands","2012/13","Primary 1 Body Mass Index","Raw",78.3188390902477
"Shetland Islands","2013/14","Primary 1 Body Mass Index","Raw",77.746690511619
"Shetland Islands","2014/15","Primary 1 Body Mass Index","Raw",76.9725125822687
"Shetland Islands","2015/16","Primary 1 Body Mass Index","Raw",74.2989542565364
"Shetland Islands","2016/17","Primary 1 Body Mass Index","Raw",74.9332792811054
"Shetland Islands","2017/18","Primary 1 Body Mass Index","Raw",75.9929147019743
"Shetland Islands","2018/19","Primary 1 Body Mass Index","Raw",76.849304688799
"Shetland Islands","2019/20","Primary 1 Body Mass Index","Raw",75.2447145886337
"South Ayrshire","2008/09","Primary 1 Body Mass Index","Raw",78.6122409950171
"South Ayrshire","2009/10","Primary 1 Body Mass Index","Raw",77.1935998399252
"South Ayrshire","2010/11","Primary 1 Body Mass Index","Raw",76.7113617795932
"South Ayrshire","2011/12","Primary 1 Body Mass Index","Raw",77.6399827926122
"South Ayrshire","2012/13","Primary 1 Body Mass Index","Raw",77.8577907648449
"South Ayrshire","2013/14","Primary 1 Body Mass Index","Raw",77.3656064756282
"South Ayrshire","2014/15","Primary 1 Body Mass Index","Raw",76.4086840136882
"South Ayrshire","2015/16","Primary 1 Body Mass Index","Raw",77.0552111211791
"South Ayrshire","2016/17","Primary 1 Body Mass Index","Raw",77.0067520736032
"South Ayrshire","2017/18","Primary 1 Body Mass Index","Raw",77.7084516613324
"South Ayrshire","2018/19","Primary 1 Body Mass Index","Raw",79.0270171800951
"South Ayrshire","2019/20","Primary 1 Body Mass Index","Raw",76.1669983634184
"South Lanarkshire","2002/03","Primary 1 Body Mass Index","Raw",76.8722180504508
"South Lanarkshire","2003/04","Primary 1 Body Mass Index","Raw",76.7126638589545
"South Lanarkshire","2004/05","Primary 1 Body Mass Index","Raw",76.7209110843211
"South Lanarkshire","2005/06","Primary 1 Body Mass Index","Raw",77.3725006679629
"South Lanarkshire","2006/07","Primary 1 Body Mass Index","Raw",77.3298306937673
"South Lanarkshire","2007/08","Primary 1 Body Mass Index","Raw",78.0677810023738
"South Lanarkshire","2008/09","Primary 1 Body Mass Index","Raw",78.5811134843145
"South Lanarkshire","2009/10","Primary 1 Body Mass Index","Raw",80.1091622007037
"South Lanarkshire","2010/11","Primary 1 Body Mass Index","Raw",80.287690518233
"South Lanarkshire","2011/12","Primary 1 Body Mass Index","Raw",80.5483939175577
"South Lanarkshire","2012/13","Primary 1 Body Mass Index","Raw",79.8139869297046
"South Lanarkshire","2013/14","Primary 1 Body Mass Index","Raw",79.6863035872066
"South Lanarkshire","2014/15","Primary 1 Body Mass Index","Raw",78.9321911118743
"South Lanarkshire","2015/16","Primary 1 Body Mass Index","Raw",78.403235874366
"South Lanarkshire","2016/17","Primary 1 Body Mass Index","Raw",77.7221593477926
"South Lanarkshire","2017/18","Primary 1 Body Mass Index","Raw",76.999904647423
"South Lanarkshire","2018/19","Primary 1 Body Mass Index","Raw",76.6177081745536
"Stirling","2006/07","Primary 1 Body Mass Index","Raw",78.6793916943538
"Stirling","2007/08","Primary 1 Body Mass Index","Raw",80.1350870353119
"Stirling","2008/09","Primary 1 Body Mass Index","Raw",79.5627932529341
"Stirling","2009/10","Primary 1 Body Mass Index","Raw",80.1945938847347
"Stirling","2010/11","Primary 1 Body Mass Index","Raw",80.0882690715093
"Stirling","2011/12","Primary 1 Body Mass Index","Raw",80.6030757442107
"Stirling","2012/13","Primary 1 Body Mass Index","Raw",79.6591494603586
"Stirling","2013/14","Primary 1 Body Mass Index","Raw",80.1310735507022
"Stirling","2014/15","Primary 1 Body Mass Index","Raw",78.8986869127144
"Stirling","2015/16","Primary 1 Body Mass Index","Raw",78.8933616449053
"Stirling","2016/17","Primary 1 Body Mass Index","Raw",78.3171376098787
"Stirling","2017/18","Primary 1 Body Mass Index","Raw",77.2060509733892
"Stirling","2018/19","Primary 1 Body Mass Index","Raw",76.5334501989727
"West Dunbartonshire","2011/12","Primary 1 Body Mass Index","Raw",75.3076727579617
"West Dunbartonshire","2012/13","Primary 1 Body Mass Index","Raw",75.4904286063449
"West Dunbartonshire","2013/14","Primary 1 Body Mass Index","Raw",74.6902091748183
"West Dunbartonshire","2014/15","Primary 1 Body Mass Index","Raw",74.8818005825431
"West Dunbartonshire","2015/16","Primary 1 Body Mass Index","Raw",75.8404015433031
"West Dunbartonshire","2016/17","Primary 1 Body Mass Index","Raw",78.2030093139147
"West Dunbartonshire","2017/18","Primary 1 Body Mass Index","Raw",78.6420431131373
"West Dunbartonshire","2018/19","Primary 1 Body Mass Index","Raw",74.2184254936434
"West Lothian","2002/03","Primary 1 Body Mass Index","Raw",73.8039505090922
"West Lothian","2003/04","Primary 1 Body Mass Index","Raw",74.5539953873287
"West Lothian","2004/05","Primary 1 Body Mass Index","Raw",77.5654766596796
"West Lothian","2005/06","Primary 1 Body Mass Index","Raw",77.5647802711505
"West Lothian","2008/09","Primary 1 Body Mass Index","Raw",78.4699649731388
"West Lothian","2009/10","Primary 1 Body Mass Index","Raw",77.5257048691328
"West Lothian","2010/11","Primary 1 Body Mass Index","Raw",77.8836571704733
"West Lothian","2011/12","Primary 1 Body Mass Index","Raw",77.5042333279605
"West Lothian","2012/13","Primary 1 Body Mass Index","Raw",77.6793436520637
"West Lothian","2013/14","Primary 1 Body Mass Index","Raw",77.248949707999
"West Lothian","2014/15","Primary 1 Body Mass Index","Raw",77.0940549245177
"West Lothian","2015/16","Primary 1 Body Mass Index","Raw",76.406438033142
"West Lothian","2016/17","Primary 1 Body Mass Index","Raw",76.1575030756556
"West Lothian","2017/18","Primary 1 Body Mass Index","Raw",76.3846749078462
"West Lothian","2018/19","Primary 1 Body Mass Index","Raw",77.3540931412851
"West Lothian","2019/20","Primary 1 Body Mass Index","Raw",75.5490658064548
"Scotland","2002/03","Primary 1 Body Mass Index","Raw",75.2737780070406
"Scotland","2003/04","Primary 1 Body Mass Index","Raw",75.7791259560129
"Scotland","2004/05","Primary 1 Body Mass Index","Raw",75.7854842495654
"Scotland","2005/06","Primary 1 Body Mass Index","Raw",75.6855989889477
"Scotland","2006/07","Primary 1 Body Mass Index","Raw",76.1202336114047
