"CPP","Year","Indicator","Type","value"
"Moray","2020/21","Healthy Birthweight","Raw",88.663967611336
"North Ayrshire","2020/21","Healthy Birthweight","Raw",88.2946518668012
"Orkney Islands","2020/21","Healthy Birthweight","Raw",83.7037037037037
"Scottish Borders","2020/21","Healthy Birthweight","Raw",88.0577427821522
"Shetland Islands","2020/21","Healthy Birthweight","Raw",87.7906976744186
"South Ayrshire","2020/21","Healthy Birthweight","Raw",88.7381275440977
"South Lanarkshire","2020/21","Healthy Birthweight","Raw",90.2551381998583
"Stirling","2020/21","Healthy Birthweight","Raw",87.3261205564142
"Aberdeen City","2020/21","Healthy Birthweight","Raw",91.1852589641434
"Aberdeenshire","2020/21","Healthy Birthweight","Raw",89.4449950445986
"Argyll and Bute","2020/21","Healthy Birthweight","Raw",89.3805309734513
"Edinburgh, City of","2020/21","Healthy Birthweight","Raw",89.3577981651376
"Renfrewshire","2020/21","Healthy Birthweight","Raw",89.2317793827971
"West Dunbartonshire","2020/21","Healthy Birthweight","Raw",89.9070385126162
"West Lothian","2020/21","Healthy Birthweight","Raw",88.5266457680251
"Angus","2020/21","Healthy Birthweight","Raw",87.956204379562
"Dundee City","2020/21","Healthy Birthweight","Raw",90.6148867313916
"East Dunbartonshire","2020/21","Healthy Birthweight","Raw",88.1733021077283
"Fife","2020/21","Healthy Birthweight","Raw",88.6913229018492
"Perth and Kinross","2020/21","Healthy Birthweight","Raw",87.6611418047882
"Glasgow City","2020/21","Healthy Birthweight","Raw",91.0738950276243
"North Lanarkshire","2020/21","Healthy Birthweight","Raw",88.7787723785166
"Scotland","2008/09","Healthy Birthweight","Raw",88.9200428730157
"Scotland","2009/10","Healthy Birthweight","Raw",89.1284194604113
"Scotland","2010/11","Healthy Birthweight","Raw",89.6559730785433
"Scotland","2011/12","Healthy Birthweight","Raw",88.985330066075
"Scotland","2012/13","Healthy Birthweight","Raw",89.0181826366046
"Scotland","2013/14","Healthy Birthweight","Raw",89.4891089740469
"Scotland","2014/15","Healthy Birthweight","Raw",89.1970434601053
"Scotland","2015/16","Healthy Birthweight","Raw",89.3879490471929
"Scotland","2016/17","Healthy Birthweight","Raw",89.3660478541179
"Scotland","2017/18","Healthy Birthweight","Raw",88.569426518551
"Scotland","2018/19","Healthy Birthweight","Raw",90.0499904267977
"Scotland","2019/20","Healthy Birthweight","Raw",89.7572688391764
"Scotland","2020/21","Healthy Birthweight","Raw",89.0390383323773
"Aberdeen City","2014/15","Child Poverty","Raw",9.78109952438628
"Aberdeen City","2015/16","Child Poverty","Raw",10.9837072571445
"Aberdeen City","2016/17","Child Poverty","Raw",13.1903174373098
"Aberdeen City","2017/18","Child Poverty","Raw",15.0604312002986
"Aberdeen City","2018/19","Child Poverty","Raw",14.7898258193829
"Aberdeen City","2019/20","Child Poverty","Raw",14.9347564894241
"Aberdeen City","2020/21","Child Poverty","Raw",13.1929726715003
"Aberdeenshire","2014/15","Child Poverty","Raw",7.524152611757
"Aberdeenshire","2015/16","Child Poverty","Raw",8.4651429272984
"Aberdeenshire","2016/17","Child Poverty","Raw",9.74472263132057
"Aberdeenshire","2017/18","Child Poverty","Raw",10.409316174821
"Aberdeenshire","2018/19","Child Poverty","Raw",10.0375387628529
"Aberdeenshire","2019/20","Child Poverty","Raw",10.831244606977
"Aberdeenshire","2020/21","Child Poverty","Raw",9.75956194161966
"Angus","2014/15","Child Poverty","Raw",13.1582964432911
"Angus","2015/16","Child Poverty","Raw",13.4070455129853
"Angus","2016/17","Child Poverty","Raw",15.7973869763584
"Angus","2017/18","Child Poverty","Raw",17.5089596426531
"Angus","2018/19","Child Poverty","Raw",17.6442935492296
"Angus","2019/20","Child Poverty","Raw",18.2885551089486
"Angus","2020/21","Child Poverty","Raw",15.8162991576801
"Argyll and Bute","2014/15","Child Poverty","Raw",13.0078242551911
"Argyll and Bute","2015/16","Child Poverty","Raw",13.4008158332074
"Argyll and Bute","2016/17","Child Poverty","Raw",15.0953430069133
"Argyll and Bute","2017/18","Child Poverty","Raw",16.9686732186732
"Argyll and Bute","2018/19","Child Poverty","Raw",16.682163334883
"Argyll and Bute","2019/20","Child Poverty","Raw",17.5876600143118
"Argyll and Bute","2020/21","Child Poverty","Raw",13.9538622297243
"Edinburgh, City of","2014/15","Child Poverty","Raw",9.92931097913491
"Edinburgh, City of","2015/16","Child Poverty","Raw",10.0007755545215
"Edinburgh, City of","2016/17","Child Poverty","Raw",11.4769640752319
"Edinburgh, City of","2017/18","Child Poverty","Raw",12.7004751531828
"Edinburgh, City of","2018/19","Child Poverty","Raw",12.0973351714369
"Edinburgh, City of","2019/20","Child Poverty","Raw",12.6620341124447
"Edinburgh, City of","2020/21","Child Poverty","Raw",11.384568543374
"Clackmannanshire","2014/15","Child Poverty","Raw",16.6685125706058
"Clackmannanshire","2015/16","Child Poverty","Raw",17.2429078014184
"Clackmannanshire","2016/17","Child Poverty","Raw",19.2350332594235
"Clackmannanshire","2017/18","Child Poverty","Raw",21.9710467706013
"Clackmannanshire","2018/19","Child Poverty","Raw",20.8696624189582
"Clackmannanshire","2019/20","Child Poverty","Raw",22.9403169607733
"Clackmannanshire","2020/21","Child Poverty","Raw",18.92531260561
"Dumfries and Galloway","2014/15","Child Poverty","Raw",16.2823112012164
"Dumfries and Galloway","2015/16","Child Poverty","Raw",16.8925213856187
"Dumfries and Galloway","2016/17","Child Poverty","Raw",18.3974113339294
"Dumfries and Galloway","2017/18","Child Poverty","Raw",20.7095286885246
"Dumfries and Galloway","2018/19","Child Poverty","Raw",20.1738157724906
"Dumfries and Galloway","2019/20","Child Poverty","Raw",22.4251626898048
"Dumfries and Galloway","2020/21","Child Poverty","Raw",18.5167380473735
"Dundee City","2014/15","Child Poverty","Raw",16.3249012522061
"Dundee City","2015/16","Child Poverty","Raw",16.4241687282486
"Dundee City","2016/17","Child Poverty","Raw",19.6349695807984
"Dundee City","2017/18","Child Poverty","Raw",21.7646568954031
"Dundee City","2018/19","Child Poverty","Raw",21.2194310430877
"Dundee City","2019/20","Child Poverty","Raw",21.7797812839135
"Dundee City","2020/21","Child Poverty","Raw",17.7986837664529
"East Ayrshire","2014/15","Child Poverty","Raw",17.68675381058
"East Ayrshire","2015/16","Child Poverty","Raw",18.1617197422268
"East Ayrshire","2016/17","Child Poverty","Raw",20.3222453222453
"East Ayrshire","2017/18","Child Poverty","Raw",22.2879871206023
"East Ayrshire","2018/19","Child Poverty","Raw",22.5668550800361
"East Ayrshire","2019/20","Child Poverty","Raw",23.5804303033207
"East Ayrshire","2020/21","Child Poverty","Raw",19.9307425933051
"East Dunbartonshire","2014/15","Child Poverty","Raw",8.32614322691976
"East Dunbartonshire","2015/16","Child Poverty","Raw",8.53269537480064
"East Dunbartonshire","2016/17","Child Poverty","Raw",9.56403126803421
"East Dunbartonshire","2017/18","Child Poverty","Raw",9.58177278401998
"East Dunbartonshire","2018/19","Child Poverty","Raw",9.19682441488813
"East Dunbartonshire","2019/20","Child Poverty","Raw",10.2871794871795
"East Dunbartonshire","2020/21","Child Poverty","Raw",8.28041786153216
"East Lothian","2014/15","Child Poverty","Raw",12.4451493523658
"East Lothian","2015/16","Child Poverty","Raw",12.8126810258571
"East Lothian","2016/17","Child Poverty","Raw",14.0884992913758
"East Lothian","2017/18","Child Poverty","Raw",14.8113695090439
"East Lothian","2018/19","Child Poverty","Raw",13.9543147208122
"East Lothian","2019/20","Child Poverty","Raw",15.4103852596315
"East Lothian","2020/21","Child Poverty","Raw",12.5315306225406
"East Renfrewshire","2014/15","Child Poverty","Raw",8.30749143136935
"East Renfrewshire","2015/16","Child Poverty","Raw",8.51998713964205
"East Renfrewshire","2016/17","Child Poverty","Raw",8.90745703925587
"East Renfrewshire","2017/18","Child Poverty","Raw",9.5124728288997
"East Renfrewshire","2018/19","Child Poverty","Raw",9.68501920614597
"East Renfrewshire","2019/20","Child Poverty","Raw",10.3939733279039
"East Renfrewshire","2020/21","Child Poverty","Raw",8.91325313435866
"Falkirk","2014/15","Child Poverty","Raw",14.9092450031782
"Falkirk","2015/16","Child Poverty","Raw",14.6232236679714
"Falkirk","2016/17","Child Poverty","Raw",16.2977867203219
"Falkirk","2017/18","Child Poverty","Raw",17.7754162238753
"Falkirk","2018/19","Child Poverty","Raw",18.319578827547
"Falkirk","2019/20","Child Poverty","Raw",19.3788998063544
"Falkirk","2020/21","Child Poverty","Raw",16.4417355971557
"Fife","2014/15","Child Poverty","Raw",16.1327070426491
"Fife","2015/16","Child Poverty","Raw",16.4605729199031
"Fife","2016/17","Child Poverty","Raw",18.2441359799792
"Fife","2017/18","Child Poverty","Raw",20.2069083182107
"Fife","2018/19","Child Poverty","Raw",20.2394968397571
"Fife","2019/20","Child Poverty","Raw",21.4319117096895
"Fife","2020/21","Child Poverty","Raw",17.4246231155779
"Glasgow City","2014/15","Child Poverty","Raw",20.936718205307
"Glasgow City","2015/16","Child Poverty","Raw",21.6779879578015
"Glasgow City","2016/17","Child Poverty","Raw",24.327950210315
"Glasgow City","2017/18","Child Poverty","Raw",28.2295022914207
"Glasgow City","2018/19","Child Poverty","Raw",28.4862813661018
"Glasgow City","2019/20","Child Poverty","Raw",29.6025000497621
"Glasgow City","2020/21","Child Poverty","Raw",24.790500695828
"Highland","2014/15","Child Poverty","Raw",13.2695965562118
"Highland","2015/16","Child Poverty","Raw",13.8622035424797
"Highland","2016/17","Child Poverty","Raw",15.3381367715839
"Highland","2017/18","Child Poverty","Raw",15.6857760264396
"Highland","2018/19","Child Poverty","Raw",15.6522184650067
"Highland","2019/20","Child Poverty","Raw",17.2382436996623
"Highland","2020/21","Child Poverty","Raw",15.41568318909
"Inverclyde","2014/15","Child Poverty","Raw",13.8747493444393
"Inverclyde","2015/16","Child Poverty","Raw",14.8782195938059
"Inverclyde","2016/17","Child Poverty","Raw",15.7625383828045
"Inverclyde","2017/18","Child Poverty","Raw",16.9068736141907
"Inverclyde","2018/19","Child Poverty","Raw",17.4085535190034
"Inverclyde","2019/20","Child Poverty","Raw",17.8280834608878
"Inverclyde","2020/21","Child Poverty","Raw",13.7984750348446
"Midlothian","2014/15","Child Poverty","Raw",12.626323387873
"Midlothian","2015/16","Child Poverty","Raw",11.9225302061123
"Midlothian","2016/17","Child Poverty","Raw",13.6920308781705
"Midlothian","2017/18","Child Poverty","Raw",14.6617396247868
"Midlothian","2018/19","Child Poverty","Raw",14.4098479362781
"Midlothian","2019/20","Child Poverty","Raw",15.451379291282
"Midlothian","2020/21","Child Poverty","Raw",13.3800120343526
"Moray","2014/15","Child Poverty","Raw",12.6166525269664
"Moray","2015/16","Child Poverty","Raw",12.9182549767048
"Moray","2016/17","Child Poverty","Raw",15.7071262681824
"Moray","2017/18","Child Poverty","Raw",16.206022382984
"Moray","2018/19","Child Poverty","Raw",16.0730876432332
"Moray","2019/20","Child Poverty","Raw",17.0854898048263
"Moray","2020/21","Child Poverty","Raw",16.1972272755787
"Eilean Siar","2014/15","Child Poverty","Raw",10.2115915363385
"Eilean Siar","2015/16","Child Poverty","Raw",12.143022985837
"Eilean Siar","2016/17","Child Poverty","Raw",13.121135791161
"Eilean Siar","2017/18","Child Poverty","Raw",12.7541589648799
"Eilean Siar","2018/19","Child Poverty","Raw",11.7066290550071
"Eilean Siar","2019/20","Child Poverty","Raw",14.6553808948005
"Eilean Siar","2020/21","Child Poverty","Raw",12.0197044334975
"North Ayrshire","2014/15","Child Poverty","Raw",18.5204345576824
"North Ayrshire","2015/16","Child Poverty","Raw",18.2635766170875
"North Ayrshire","2016/17","Child Poverty","Raw",20.7021527444216
"North Ayrshire","2017/18","Child Poverty","Raw",23.0728709394205
"North Ayrshire","2018/19","Child Poverty","Raw",23.2419440982731
"North Ayrshire","2019/20","Child Poverty","Raw",25.4039497307002
"North Ayrshire","2020/21","Child Poverty","Raw",21.1685167420401
"North Lanarkshire","2014/15","Child Poverty","Raw",17.0914447735661
"North Lanarkshire","2015/16","Child Poverty","Raw",17.6037536138012
"North Lanarkshire","2016/17","Child Poverty","Raw",19.2966307470124
"North Lanarkshire","2017/18","Child Poverty","Raw",21.1500277976332
"North Lanarkshire","2018/19","Child Poverty","Raw",21.0166146794831
"North Lanarkshire","2019/20","Child Poverty","Raw",22.4541571662545
"North Lanarkshire","2020/21","Child Poverty","Raw",18.9900334383015
"Orkney Islands","2014/15","Child Poverty","Raw",11.6652335912869
"Orkney Islands","2015/16","Child Poverty","Raw",11.8031854379977
"Orkney Islands","2016/17","Child Poverty","Raw",13.9069111424542
"Orkney Islands","2017/18","Child Poverty","Raw",13.9390519187359
"Orkney Islands","2018/19","Child Poverty","Raw",14.7962032384143
"Orkney Islands","2019/20","Child Poverty","Raw",14.7857742929151
"Orkney Islands","2020/21","Child Poverty","Raw",13.1438221221503
"Perth and Kinross","2014/15","Child Poverty","Raw",11.8038913034648
"Perth and Kinross","2015/16","Child Poverty","Raw",12.4989801745941
"Perth and Kinross","2016/17","Child Poverty","Raw",13.7733611417822
"Perth and Kinross","2017/18","Child Poverty","Raw",15.4595701125896
"Perth and Kinross","2018/19","Child Poverty","Raw",15.2737398140944
"Perth and Kinross","2019/20","Child Poverty","Raw",16.5154264972777
"Perth and Kinross","2020/21","Child Poverty","Raw",13.8326864315798
"Renfrewshire","2014/15","Child Poverty","Raw",11.890315443666
"Renfrewshire","2015/16","Child Poverty","Raw",12.2421045603258
"Renfrewshire","2016/17","Child Poverty","Raw",14.1915509837212
"Renfrewshire","2017/18","Child Poverty","Raw",16.449570779888
"Renfrewshire","2018/19","Child Poverty","Raw",16.7542207684937
"Renfrewshire","2019/20","Child Poverty","Raw",17.9941687098271
"Renfrewshire","2020/21","Child Poverty","Raw",14.971125436476
"Scottish Borders","2014/15","Child Poverty","Raw",12.9328063241107
"Scottish Borders","2015/16","Child Poverty","Raw",13.8301231449321
"Scottish Borders","2016/17","Child Poverty","Raw",15.2685798381163
"Scottish Borders","2017/18","Child Poverty","Raw",16.8224299065421
"Scottish Borders","2018/19","Child Poverty","Raw",16.7954581296326
"Scottish Borders","2019/20","Child Poverty","Raw",18.3542286442839
"Scottish Borders","2020/21","Child Poverty","Raw",14.8053196603108
"Shetland Islands","2014/15","Child Poverty","Raw",6.86412787964269
"Shetland Islands","2015/16","Child Poverty","Raw",7.48877864398772
"Shetland Islands","2016/17","Child Poverty","Raw",9.09520434679896
"Shetland Islands","2017/18","Child Poverty","Raw",10.5112960760999
"Shetland Islands","2018/19","Child Poverty","Raw",9.24249642686994
"Shetland Islands","2019/20","Child Poverty","Raw",9.98075998075998
"Shetland Islands","2020/21","Child Poverty","Raw",13.7426900584795
"South Ayrshire","2014/15","Child Poverty","Raw",15.4006068097539
"South Ayrshire","2015/16","Child Poverty","Raw",15.0957207207207
"South Ayrshire","2016/17","Child Poverty","Raw",17.5547527658614
"South Ayrshire","2017/18","Child Poverty","Raw",18.8513436897607
"South Ayrshire","2018/19","Child Poverty","Raw",19.4059518400727
"South Ayrshire","2019/20","Child Poverty","Raw",19.8874727293604
"South Ayrshire","2020/21","Child Poverty","Raw",16.1911389468801
"South Lanarkshire","2014/15","Child Poverty","Raw",14.1257927926291
"South Lanarkshire","2015/16","Child Poverty","Raw",14.0371018295794
"South Lanarkshire","2016/17","Child Poverty","Raw",15.5790466174684
"South Lanarkshire","2017/18","Child Poverty","Raw",17.2204125950054
"South Lanarkshire","2018/19","Child Poverty","Raw",16.7029057125914
"South Lanarkshire","2019/20","Child Poverty","Raw",17.7101710171017
"South Lanarkshire","2020/21","Child Poverty","Raw",14.8473967684022
"Stirling","2014/15","Child Poverty","Raw",12.0309477756286
"Stirling","2015/16","Child Poverty","Raw",11.5858774930614
"Stirling","2016/17","Child Poverty","Raw",13.0567260940032
"Stirling","2017/18","Child Poverty","Raw",14.2000773494908
"Stirling","2018/19","Child Poverty","Raw",14.0688849970811
"Stirling","2019/20","Child Poverty","Raw",15.917640071273
"Stirling","2020/21","Child Poverty","Raw",13.2860583355633
"West Dunbartonshire","2014/15","Child Poverty","Raw",16.3473168247501
"West Dunbartonshire","2015/16","Child Poverty","Raw",16.2458766810454
"West Dunbartonshire","2016/17","Child Poverty","Raw",18.8347055098163
"West Dunbartonshire","2017/18","Child Poverty","Raw",22.1903852276345
"West Dunbartonshire","2018/19","Child Poverty","Raw",22.0233910653799
"West Dunbartonshire","2019/20","Child Poverty","Raw",23.0173081890984
"West Dunbartonshire","2020/21","Child Poverty","Raw",19.1282657214126
"West Lothian","2014/15","Child Poverty","Raw",13.2357130647826
"West Lothian","2015/16","Child Poverty","Raw",13.4505905344549
"West Lothian","2016/17","Child Poverty","Raw",15.1510876618796
"West Lothian","2017/18","Child Poverty","Raw",16.5788361279414
"West Lothian","2018/19","Child Poverty","Raw",17.236716064687
"West Lothian","2019/20","Child Poverty","Raw",18.2963509448953
"West Lothian","2020/21","Child Poverty","Raw",15.5067884894544
"Scotland","2014/15","Child Poverty","Raw",14.0603247751194
"Scotland","2015/16","Child Poverty","Raw",14.4251062050382
"Scotland","2016/17","Child Poverty","Raw",16.2417896717177
